Panel	Marker	Allele	Size	Size.Min	Size.Max	Virtual	Color	Repeat	Marker.Min	Marker.Max	Offset	Short.Name	Full.Name	Gender.Marker
PowerPlex_ESX_17_IDX_v2.0	TH01	3	148.77	148.27	149.27	0	blue	4	148.21	195	137	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	TH01	4	152.76	152.26	153.26	0	blue	4	148.21	195	137	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	TH01	5	156.74	156.24	157.24	0	blue	4	148.21	195	137	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	TH01	6	160.72	160.22	161.22	0	blue	4	148.21	195	137	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	TH01	7	164.67	164.17	165.17	0	blue	4	148.21	195	137	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	TH01	8	168.62	168.12	169.12	0	blue	4	148.21	195	137	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	TH01	8.3	171.59	171.09	171.99	1	blue	4	148.21	195	137	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	TH01	9	172.57	172.07	173.07	0	blue	4	148.21	195	137	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	TH01	9.3	175.5	175	175.9	0	blue	4	148.21	195	137	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	TH01	10	176.5	176	177	0	blue	4	148.21	195	137	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	TH01	10.3	179.47	178.97	179.87	1	blue	4	148.21	195	137	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	TH01	11	180.45	179.95	180.95	0	blue	4	148.21	195	137	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	TH01	13.3	191.39	190.89	191.89	0	blue	4	148.21	195	137	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	23.2	197	196.5	197.5	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	24	199	198.5	199.5	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	24.2	201.01	200.51	201.41	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	24.3	202	201.5	202.4	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	25	203	202.5	203.5	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	25.2	205.02	204.52	205.42	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	25.3	206.02	205.52	206.42	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	26	207.02	206.52	207.52	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	26.2	209.03	208.53	209.53	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	27	211.04	210.54	211.44	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	27.1	212.03	211.53	212.43	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	27.2	213.03	212.53	213.53	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	28	215.03	214.53	215.43	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	28.1	216.04	215.54	216.44	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	28.2	217.05	216.55	217.45	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	28.3	218.04	217.54	218.44	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	29	219.03	218.53	219.43	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	29.1	220.04	219.54	220.44	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	29.2	221.04	220.54	221.44	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	29.3	222.05	221.55	222.45	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	30	223.07	222.57	223.57	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	30.2	225.06	224.56	225.46	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	30.3	226.09	225.59	226.49	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	31	227.11	226.61	227.51	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	31.1	228.09	227.59	228.49	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	31.2	229.09	228.59	229.59	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	32	231.16	230.66	231.56	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	32.1	232.17	231.67	232.57	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	32.2	233.18	232.68	233.68	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	33	235.27	234.77	235.67	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	33.1	236.25	235.75	236.65	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	33.2	237.23	236.73	237.73	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	34	239.26	238.76	239.66	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	34.1	240.27	239.77	240.67	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	34.2	241.28	240.78	241.78	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	35	243.29	242.79	243.69	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	35.1	244.31	243.81	244.71	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	35.2	245.34	244.84	245.84	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	36	247.42	246.92	247.82	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	36.1	248.42	247.92	248.82	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	36.2	249.42	248.92	249.92	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	37	251.42	250.92	251.92	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	37.2	253.42	252.92	253.92	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	38	255.4	254.9	255.9	0	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	38.2	257.38	256.88	257.88	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D21S11	39	259.38	258.88	259.88	1	blue	4	195.01	270	103	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	7	280.87	280.37	281.37	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	8	284.71	284.21	285.21	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	9	288.55	288.05	289.05	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	9.2	290.46	289.96	290.96	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	10	292.37	291.87	292.87	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	10.2	294.31	293.81	294.81	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	11	296.22	295.72	296.72	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	11.2	298.12	297.62	298.62	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	12	300.03	299.53	300.53	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	12.2	301.44	300.94	301.94	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	13	303.91	303.41	304.41	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	13.2	305.88	305.38	306.28	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	13.3	306.85	306.35	307.25	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	14	307.79	307.29	308.29	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	14.2	309.73	309.23	310.23	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	15	311.67	311.17	312.17	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	15.2	313.62	313.12	314.12	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	16	315.56	315.06	315.96	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	16.1	316.53	316.03	316.93	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	16.2	317.49	316.99	317.99	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	17	319.45	318.95	319.95	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	17.2	321.4	320.9	321.9	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	18	323.36	322.86	323.76	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	18.1	324.33	323.83	324.73	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	18.2	325.31	324.81	325.81	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	19	327.27	326.77	327.77	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	19.2	329.24	328.74	329.74	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	20	331.22	330.72	331.72	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	20.2	333.18	332.68	333.68	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	21	335.14	334.64	335.64	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	21.2	337.11	336.61	337.61	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	22	339.08	338.58	339.58	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	22.2	340.49	339.99	340.99	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	23	342.99	342.49	343.49	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	24	346.94	346.44	347.44	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	25	350.84	350.34	351.34	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	26	354.69	354.19	355.19	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	27	358.55	358.05	359.05	0	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D18S51	28	362.41	361.91	362.91	1	blue	4	270.01	370	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D10S1248	8	76.93	76.43	77.43	0	green	4	70	125	45	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D10S1248	9	80.95	80.45	81.45	0	green	4	70	125	45	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D10S1248	10	84.99	84.49	85.49	0	green	4	70	125	45	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D10S1248	11	89.04	88.54	89.54	0	green	4	70	125	45	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D10S1248	12	93.1	92.6	93.6	0	green	4	70	125	45	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D10S1248	13	97.17	96.67	97.67	0	green	4	70	125	45	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D10S1248	14	101.28	100.78	101.78	0	green	4	70	125	45	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D10S1248	15	105.42	104.92	105.92	0	green	4	70	125	45	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D10S1248	16	109.56	109.06	110.06	0	green	4	70	125	45	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D10S1248	17	113.71	113.21	114.21	0	green	4	70	125	45	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D10S1248	18	117.86	117.36	118.36	0	green	4	70	125	45	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D10S1248	19	121.97	121.47	122.47	0	green	4	70	125	45	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	8	126.52	126.02	127.02	1	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	9	130.61	130.11	131.11	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	10	134.7	134.2	135.2	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	11	138.78	138.28	139.28	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	12	142.88	142.38	143.38	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	13	146.92	146.42	147.42	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	13.3	149.97	149.47	150.37	1	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	14	151.02	150.52	151.52	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	14.3	154.05	153.55	154.45	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	15	155.1	154.6	155.6	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	15.3	158.11	157.61	158.51	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	16	159.18	158.68	159.68	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	16.3	162.18	161.68	162.58	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	17	163.22	162.72	163.62	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	17.1	164.22	163.72	164.72	1	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	17.3	166.22	165.72	166.62	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	18	167.26	166.76	167.76	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	18.3	170.24	169.74	170.64	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	19	171.29	170.79	171.79	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	19.3	174.26	173.76	174.76	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	20.3	178.29	177.79	178.69	0	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D1S1656	21	179.29	178.79	179.79	1	green	4	125.01	184	95	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	10	192.08	191.58	192.58	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	11	196.01	195.51	196.51	1	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	12	199.94	199.44	200.44	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	13	203.89	203.39	204.39	1	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	14	207.84	207.34	208.34	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	15	211.79	211.29	212.29	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	16	215.74	215.24	216.24	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	17	219.69	219.19	220.19	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	18	223.67	223.17	224.17	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	18.3	226.64	226.14	227.04	1	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	19	227.63	227.13	228.13	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	19.3	230.64	230.14	231.04	1	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	20	231.65	231.15	232.15	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	21	235.64	235.14	236.14	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	22	239.62	239.12	240.12	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	23	243.6	243.1	244.1	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	23.2	245.6	245.1	246	1	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	23.3	246.6	246.1	247	1	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	24	247.6	247.1	248.1	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	24.2	249.6	249.1	250.1	1	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	25	251.59	251.09	252.09	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	26	255.61	255.11	256.11	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	27	259.59	259.09	260.09	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D2S1338	28	263.56	263.06	264.06	0	green	4	184.01	265	152	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	4	269.12	268.62	269.62	0	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	5	273.17	272.67	273.67	0	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	6	277.19	276.69	277.69	0	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	7	281.18	280.68	281.68	0	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	8	285.15	284.65	285.65	0	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	9	289.13	288.63	289.63	0	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	9.3	292.1	291.6	292.5	1	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	10	293.09	292.59	293.59	0	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	11	297.09	296.59	297.59	0	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	11.3	300.09	299.59	300.49	1	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	12	301.08	300.58	301.48	0	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	12.1	302.09	301.59	302.59	1	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	13	305.1	304.6	305.6	0	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	13.3	308.13	307.63	308.53	1	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	14	309.14	308.64	309.64	0	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	15	313.15	312.65	313.65	0	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
PowerPlex_ESX_17_IDX_v2.0	D16S539	16	317.22	316.72	317.72	0	green	4	265.01	330	253	ESX17	PowerPlex ESX 17 System	FALSE
